u,e,a_p,predictions,labels
0.7172888000000001,-0.059678953,0.39641634,1,1
1.2698091,-0.7530559,-0.52984196,0,1
0.64822376,0.113665275,-0.3843964,0,0
1.4770041999999999,1.084393,0.5648269,1,1
0.16476846,-0.47570512,1.1925391,1,1
0.026638385,1.2230683999999998,-1.0733489,0,0
-0.042426652999999995,-0.5797116,-0.7365276999999999,0,0
1.6151342,0.009658741,0.45765656,1,1
-1.5618575000000001,0.35634720000000003,-1.0350738000000002,0,0
-0.45681688,0.044327587,0.58779204,1,1
-0.38775185,0.044327587,-0.92790335,0,0
0.9935489,1.0497241000000002,0.051940124000000004,0,0
1.6151342,-1.1344131000000002,-0.68294245,1,1
-0.111491695,-0.23302318,0.5724819999999999,1,1
-1.4237274,-1.4811016000000001,-1.1575541,1,1
-0.042426652999999995,1.6390945,-0.09350539,0,0
-1.2165323000000001,0.21767181,-1.0121087,0,0
-1.6999876,-1.2730886000000001,0.5571719,1,1
1.2698091,-1.0997443,1.3379847,1,1
0.7863538,-0.9957378,-1.387205,0,0
-1.2855973,0.14833413,-1.4178251,0,0
0.7863538,-0.8570624,-1.7163712,0,0
-0.111491695,0.113665275,-1.6704409,0,0
0.09570342,0.56436026,-1.0503837999999999,0,0
1.131679,-0.19835433,1.713081,1,1
-0.8021421,1.6044257,0.6413772,1,1
1.131679,0.35634720000000003,-0.4073615,0,0
-1.3546624,-0.025010105,-0.29253608,1,1
-0.45681688,1.0497241000000002,-1.0350738000000002,0,0
0.7863538,0.9457175999999999,-1.0427288000000001,0,0
-0.8712071,1.2230683999999998,-0.19302075,0,0
1.3388741000000002,0.4950226,-0.15474561,1,1
-0.45681688,1.5697569,-1.0274187,0,0
1.2698091,0.078996435,0.25097084,1,1
-1.1474673,-1.5157704,1.6059107,1,1
-1.6999876,-0.5450428,-1.6245108,0,0
0.7172888000000001,0.5990291,0.87868303,1,1
1.2698091,-0.12901664,-0.07819533,1,1
0.5100937,-1.0997443,0.580137,1,1
1.062614,-1.0304065999999998,-0.9738334999999999,0,0
-1.4237274,-0.19835433,-1.3183097,0,0
-1.2855973,-1.3077573999999998,-1.4790653,1,1
-0.111491695,-0.025010105,0.17442055,1,1
0.7863538,-0.6837181999999999,1.5906006000000001,1,1
-0.52588195,-0.82239354,0.5035867,1,1
-0.8712071,-0.9957378,-0.5681170999999999,0,1
0.5100937,-1.4811016000000001,0.6337222,1,1
-1.1474673,1.2577372,-0.62170225,0,0
-1.0784023,1.6044257,1.5063951999999998,1,1
0.026638385,-0.37169856,-1.5556155,0,0
1.200744,0.009658741,-1.5862356000000002,0,0
-1.5618575000000001,-0.47570512,-0.0016450653,1,1
0.9935489,-0.44103625,0.42703643,1,1
-1.3546624,-0.09434780000000001,1.154264,1,1
-1.6999876,0.9457175999999999,-1.0580388,0,0
1.2698091,0.7377045,1.6288757,1,1
-0.94027215,1.3964126000000001,-0.4686017,0,0
-0.111491695,-1.0304065999999998,0.16676553,1,1
-1.6999876,0.39101604,0.028975043,1,1
-1.2165323000000001,1.5004191,-1.2264494,0,0
0.3719636,1.2924061000000002,-1.2417593999999998,0,0
0.7172888000000001,-0.33702973,0.3351761,1,1
-1.0784023,-0.51037395,-1.103969,0,0
-0.18055673,1.6390945,0.68730736,1,1
1.200744,1.6044257,-0.7671478,0,0
-1.3546624,-0.37169856,-0.7365276999999999,1,1
-0.111491695,0.56436026,-0.52984196,0,0
0.7863538,-0.40636742,-1.4178251,0,0
1.6841993000000002,1.535088,1.169574,1,1
-1.4927925,1.6390945,-1.4484451999999999,0,0
1.6841993000000002,-0.16368549,-1.5785806,0,0
-1.6309226000000001,1.3617437,-0.5757721,0,0
0.9244839,0.70303565,-1.0810038999999998,0,0
-1.3546624,-1.3770951,-0.30019113,1,1
-0.18055673,0.21767181,0.051940124000000004,1,1
0.5100937,-0.6837181999999999,1.3073646,1,1
1.200744,1.2924061000000002,-1.5709256,0,1
-1.6999876,0.39101604,0.58779204,1,1
0.30289856,-1.5157704,-1.2417593999999998,1,1
0.5791586999999999,0.6683668,-1.3489299,0,0
1.131679,-0.718387,-0.18536570000000002,1,1
-0.94027215,-0.718387,-0.269571,1,1
-1.5618575000000001,0.044327587,1.0624037,1,1
0.2338335,0.6683668,-0.09350539,0,0
0.44102862,0.18300296,-1.4637552,0,0
-0.8712071,0.7723734,1.5829456,1,1
-0.24962178,-0.37169856,-1.3412747,0,0
-0.8021421,1.2577372,-0.5681170999999999,0,0
-1.6309226000000001,0.8763799000000001,0.36579624,1,0
-0.3186868,-1.7237836,0.5724819999999999,1,1
-0.111491695,0.113665275,0.006009962,1,1
-0.042426652999999995,1.6390945,1.5293603,1,1
-0.111491695,-0.44103625,-0.36143133,1,1
1.6151342,1.1883996000000001,0.27393590000000007,1,1
-0.8021421,-1.7237836,-1.2647245,1,1
-1.3546624,-0.78772473,0.3811063,1,1
-1.2855973,-0.19835433,-0.39205146,0,0
1.6151342,0.70303565,1.2384694,1,1
-0.111491695,0.39101604,0.14380045,1,1
1.4079392,-0.23302318,0.13614543,1,1
-0.042426652999999995,-0.26769203,-1.5249954,0,0
1.2698091,-0.09434780000000001,-0.5757721,0,0
0.026638385,0.633698,-0.45329165,0,0
0.64822376,0.52969146,-1.6015457,0,0
-1.3546624,0.46035373,-1.4484451999999999,0,0
0.7863538,1.6044257,0.15145548,1,0
0.44102862,0.35634720000000003,0.12849039,1,1
1.3388741000000002,-1.2037508,-0.085850365,1,1
0.2338335,0.42568490000000003,0.7332375,1,1
0.7863538,-0.37169856,0.22800575,1,1
1.6151342,-0.51037395,-0.98914355,1,1
1.5460693,0.52969146,1.4834301,1,1
-1.2855973,-0.5797116,-1.5785806,0,0
-0.45681688,-0.51037395,1.728391,1,1
-0.45681688,1.084393,1.0394386,1,1
1.200744,0.21767181,-0.30784616,0,0
-0.111491695,0.52969146,0.9016481,1,1
-1.4927925,0.52969146,-0.37674138,0,0
0.5791586999999999,-0.44103625,1.2384694,1,1
-0.594947,1.1883996000000001,-0.95852345,0,0
-1.5618575000000001,-0.5797116,-0.836043,0,1
-0.042426652999999995,1.1883996000000001,0.28159094,1,1
-0.52588195,0.9457175999999999,-0.29253608,0,0
1.6841993000000002,1.2924061000000002,-0.31550118,0,0
0.09570342,-0.6143805,-0.52984196,1,1
-0.52588195,-0.7530559,-0.24660593,1,1
1.6151342,-0.059678953,-1.402515,0,0
0.5791586999999999,-0.7530559,0.40407136,1,1
0.30289856,1.3964126000000001,0.4346915,1,1
0.9935489,-0.40636742,-1.387205,0,0
1.6841993000000002,0.8070421999999999,-0.4073615,0,0
-1.2855973,-0.33702973,0.91695815,1,1
0.16476846,1.6737634,0.36579624,0,0
-0.45681688,-1.7237836,-0.34612128,1,1
-0.24962178,-1.3077573999999998,-0.36908635,1,1
-0.8712071,0.633698,-1.1881742,0,0
0.5100937,0.8070421999999999,-1.5249954,0,0
-1.0784023,-0.26769203,0.2433158,1,1
0.9935489,0.9110486999999999,0.22035071,1,1
-0.52588195,-0.37169856,-1.0503837999999999,0,0
0.026638385,-0.718387,-0.7824578000000001,0,0
0.30289856,-1.1344131000000002,-1.5173404,0,0
-1.2855973,-0.33702973,1.720736,1,1
-1.5618575000000001,-1.1344131000000002,0.120835364,1,1
-1.1474673,0.044327587,0.40407136,1,1
-1.3546624,-0.23302318,-0.42267156,1,1
0.026638385,0.56436026,1.2690895,1,1
0.5100937,-1.0304065999999998,1.6594958,1,1
0.30289856,-1.4464328000000002,0.96288836,1,1
0.85541886,0.6683668,-0.48391178,1,0
1.3388741000000002,1.3270749,-1.4101701000000002,0,0
-0.8021421,-0.33702973,-1.0503837999999999,0,0
0.16476846,0.009658741,-1.2341043999999999,0,0
-0.3186868,-0.09434780000000001,0.12849039,1,1
-0.73307705,-1.4811016000000001,1.2231593,1,1
0.9244839,0.46035373,-0.9125933,0,0
1.131679,-0.12901664,0.09787028,1,1
-0.111491695,-0.44103625,1.0317836,1,1
-0.042426652999999995,-0.025010105,0.58779204,1,1
-0.6640119999999999,1.6737634,-1.4867203000000002,0,0
-0.6640119999999999,1.0497241000000002,-0.44563663,0,0
-1.0093372,-0.7530559,-1.1728642,1,1
-0.52588195,-0.82239354,1.42219,1,1
0.7863538,-0.5797116,-0.3231562,1,1
-1.0784023,0.044327587,1.4375,1,1
-0.042426652999999995,-0.89173126,-1.4484451999999999,0,0
-1.2855973,1.6390945,1.2308143,1,1
0.44102862,1.0497241000000002,1.5752906,1,1
0.9935489,0.84171104,0.9016481,1,1
-0.94027215,-0.9957378,1.177229,1,1
-1.0784023,1.1190618,0.45765656,0,0
-1.6309226000000001,0.98038644,-1.4637552,0,0
1.3388741000000002,-0.44103625,0.9475783000000001,1,1
-0.8712071,-1.0650754999999998,0.22035071,1,1
0.5100937,-1.6891147000000002,-1.2800345,1,1
-0.24962178,-1.6544458999999998,0.49593168,1,1
1.2698091,1.7084322,-1.0580388,0,0
-0.042426652999999995,0.84171104,-1.6551308999999998,0,0
0.7172888000000001,-0.78772473,1.1619190000000001,1,1
-0.111491695,1.4310813999999998,0.26628090000000004,1,1
1.4079392,1.1190618,-0.28488106,0,0
0.7172888000000001,1.7084322,-0.88197315,0,0
1.4770041999999999,0.7377045,-1.3029996000000001,0,0
0.64822376,-1.2384198,1.1848841,1,1
-0.24962178,-0.64904934,-1.3412747,0,0
-0.6640119999999999,0.39101604,0.021320015,1,1
-0.38775185,1.1537306,-0.16240063,0,0
0.2338335,0.6683668,-0.33081123,0,0
-1.6309226000000001,0.8070421999999999,-0.58342713,0,0
0.5791586999999999,-1.4464328000000002,0.304556,1,1
-1.6309226000000001,-0.19835433,-0.75183773,1,1
0.026638385,0.7377045,-0.9202483,0,0
-0.24962178,-0.16368549,-1.2647245,0,0
1.5460693,-1.2384198,-1.4714103,0,0
0.5100937,0.078996435,0.4653116,1,1
-0.8021421,-0.9610689,-0.43798159999999997,0,0
-0.594947,-1.3770951,0.9475783000000001,1,1
1.5460693,1.3617437,0.3811063,1,1
-1.6309226000000001,-1.6544458999999998,-0.14709058,1,1
0.9244839,1.4657502,1.4681201000000001,1,1
1.062614,-0.44103625,1.2384694,1,1
-0.8021421,-0.64904934,-0.33081123,1,1
-0.8021421,0.6683668,-0.29253608,0,0
1.4079392,1.2230683999999998,-0.13943554,0,0
1.2698091,-1.4117639,0.9093030999999999,1,1
1.131679,0.25234067,1.0930238,1,1
1.2698091,0.14833413,-1.3183097,0,0
0.5100937,-0.33702973,0.59544706,1,1
0.30289856,-1.5157704,-1.4101701000000002,0,0
0.44102862,0.98038644,0.75620264,1,1
0.64822376,0.46035373,1.169574,1,1
0.64822376,-1.2384198,-0.09350539,1,1
-0.111491695,-0.82239354,-0.13178052,0,1
-0.8712071,1.2577372,-0.98914355,0,0
-0.6640119999999999,0.8763799000000001,-1.2034843000000002,0,0
-1.4927925,0.25234067,1.445155,1,1
0.9935489,1.3270749,-0.537497,0,0
0.9935489,0.70303565,0.1591105,1,1
-0.94027215,-0.6143805,-1.5020303999999998,0,0
0.64822376,-0.12901664,-0.6446673,0,0
1.3388741000000002,-1.169082,-0.10881545,1,1
-1.4237274,-0.6837181999999999,-0.30784616,1,1
1.5460693,-1.3770951,-1.39486,0,0
-0.38775185,0.35634720000000003,-1.0580388,0,0
-0.042426652999999995,1.1883996000000001,1.2843995000000001,1,1
-1.1474673,0.4950226,0.09021526,1,1
-1.3546624,-0.8570624,-1.6474758000000003,0,0
-0.73307705,-1.7237836,-0.6063921999999999,1,1
1.5460693,-0.82239354,0.25862586,1,1
0.9935489,0.70303565,0.25862586,1,1
-0.24962178,-1.7237836,-1.1192790000000001,1,1
-0.8712071,-0.059678953,-1.5020303999999998,0,0
-0.38775185,1.0150553,-0.6446673,0,0
0.16476846,0.8763799000000001,-0.8743181000000001,0,0
-1.5618575000000001,1.535088,-0.9814885,0,0
1.200744,-1.6891147000000002,-0.75183773,1,1
-0.94027215,1.2924061000000002,0.62606716,1,1
-1.2855973,1.7084322,-1.1498991000000003,0,0
-1.4237274,-0.78772473,-0.88197315,0,1
0.85541886,0.113665275,-0.49922183,0,0
0.5100937,-1.3770951,-1.371895,0,0
-1.3546624,-0.718387,1.0547487,1,1
-0.3186868,-1.2384198,-0.836043,0,0
0.3719636,-1.3424263,0.06725018,1,1
1.062614,0.46035373,1.3915699,1,1
-0.18055673,-1.6891147000000002,1.728391,1,1
-1.1474673,1.4310813999999998,1.3915699,1,1
-0.6640119999999999,-0.09434780000000001,1.2231593,1,1
0.30289856,1.4657502,0.71027243,1,1
-0.73307705,0.25234067,0.296901,1,1
1.6151342,-0.26769203,1.0470936,1,1
1.5460693,-0.12901664,-0.98914355,1,1
0.5791586999999999,1.2924061000000002,1.2843995000000001,1,1
0.026638385,-1.6544458999999998,0.58779204,1,1
1.3388741000000002,0.25234067,-0.31550118,0,0
0.5791586999999999,-0.33702973,0.5648269,1,1
0.7172888000000001,-1.4811016000000001,-1.5249954,0,0
1.200744,-1.3424263,-0.8054229,1,0
-0.042426652999999995,-0.8570624,-1.1192790000000001,1,1
-1.0093372,-1.0304065999999998,1.6748058999999997,1,1
0.9244839,-0.40636742,1.154264,1,1
-1.0093372,-1.6544458999999998,1.5370153,1,1
-0.73307705,-0.16368549,-1.4407902,0,0
-1.0093372,0.98038644,-1.4790653,0,0
-1.5618575000000001,1.3617437,-0.062885284,0,0
1.3388741000000002,0.21767181,0.051940124000000004,1,0
-1.4237274,-0.78772473,1.2231593,1,1
-1.6999876,-0.09434780000000001,0.25862586,1,1
-0.24962178,1.2924061000000002,-0.8666630999999999,0,0
-1.4927925,-0.7530559,-0.33846626,1,1
1.6841993000000002,1.5004191,0.15145548,1,1
-0.042426652999999995,-1.2384198,-1.2341043999999999,1,1
-1.2165323000000001,-1.4117639,-1.5862356000000002,0,0
1.3388741000000002,0.4950226,-0.3537763,1,1
-1.6999876,-0.12901664,1.2920545,1,1
0.9935489,-1.5851082,-0.2083308,1,1
0.09570342,0.078996435,0.4346915,1,1
0.44102862,-0.30236086,0.26628090000000004,1,1
-1.4237274,-0.8570624,1.3609498,1,1
-1.0784023,0.52969146,-1.5862356000000002,0,0
-0.73307705,-1.6544458999999998,1.5752906,1,1
1.5460693,-0.8570624,-1.2723795,0,0
0.44102862,0.5990291,-1.2341043999999999,0,0
0.5100937,0.7723734,-0.4686017,0,0
0.5100937,1.6390945,-1.6934060000000002,0,0
1.4079392,-1.2037508,-0.89728326,0,0
0.2338335,-0.16368549,-0.30019113,0,0
-0.18055673,0.18300296,1.728391,1,1
-0.8021421,-0.025010105,-1.387205,0,0
0.64822376,-0.78772473,1.4834301,1,1
-0.18055673,0.8070421999999999,1.3992248999999999,1,1
-1.4237274,-1.0650754999999998,1.728391,1,1
0.026638385,1.3270749,-0.10881545,0,0
-0.45681688,-0.9610689,1.0777136999999999,1,1
1.200744,0.14833413,-0.95852345,0,0
1.3388741000000002,-1.5157704,0.7332375,1,1
-0.38775185,0.7377045,-0.72887266,0,0
0.7172888000000001,-0.718387,0.09021526,1,1
0.44102862,0.7377045,0.6031021,1,1
-0.8712071,1.1537306,-0.5757721,0,0
-1.2855973,-0.6837181999999999,0.51124173,1,1
-0.594947,-0.9957378,-1.4407902,0,0
0.026638385,-0.9610689,0.91695815,1,1
0.44102862,-1.169082,0.59544706,1,1
-1.3546624,-0.44103625,-0.4073615,1,1
1.4079392,0.078996435,-0.0399202,1,1
0.16476846,-0.5797116,1.728391,1,1
1.200744,0.044327587,1.3992248999999999,1,1
1.062614,-0.37169856,-0.72887266,0,0
0.9244839,-1.2037508,0.42703643,1,1
-1.0093372,-1.6891147000000002,0.51889676,1,1
0.09570342,0.21767181,0.61841214,1,1
0.9244839,0.70303565,1.3609498,1,1
-1.4237274,0.113665275,0.7485476,1,1
-1.6309226000000001,0.42568490000000003,-1.1958293,0,0
0.5791586999999999,-0.82239354,-1.5862356000000002,0,0
0.9935489,-0.8570624,1.4757751000000001,1,1
0.2338335,-0.6143805,-0.27722603,0,1
-1.0784023,0.9110486999999999,0.58779204,1,1
-0.6640119999999999,-0.718387,-0.0399202,1,1
-1.5618575000000001,1.0150553,-0.89728326,0,0
-1.2855973,0.39101604,-1.5862356000000002,0,0
-1.2855973,-0.5797116,0.4653116,1,1
-1.4927925,1.7084322,1.4910851999999999,1,0
-0.45681688,1.3270749,-0.07054031,0,0
0.09570342,1.1190618,-0.23895091,0,0
1.131679,-0.89173126,0.4117264,1,1
-0.52588195,0.633698,-1.2111393,0,0
1.200744,0.633698,0.98585343,1,1
0.44102862,-0.23302318,-0.72887266,0,0
-0.3186868,0.7377045,0.021320015,0,0
-1.2165323000000001,0.5990291,0.5571719,1,1
-0.73307705,0.46035373,-1.6168557,0,0
-0.3186868,0.113665275,0.7485476,1,1
-0.8021421,1.4657502,0.17442055,0,0
-0.111491695,-1.6891147000000002,-0.7441827,1,1
1.6151342,-0.51037395,-1.1805192,0,0
-1.2855973,-1.169082,1.4987402,1,1
-0.8021421,0.7723734,0.85571796,1,1
0.3719636,0.39101604,0.3504862,1,1
-1.0784023,-0.78772473,0.044285095999999996,1,1
-0.111491695,-0.7530559,0.06725018,1,1
-1.0784023,0.32167834,-1.4637552,0,0
-0.3186868,0.9110486999999999,-0.68294245,0,0
1.4079392,0.078996435,0.18973061,1,1
1.062614,-0.33702973,1.2001941,1,1
-1.2165323000000001,-0.9264001000000001,-1.126934,1,1
-1.4927925,0.2870095,-1.2034843000000002,0,0
0.09570342,-0.44103625,1.5523254,1,1
0.2338335,-1.7237836,1.6365308,1,1
-0.8712071,-1.5851082,0.76385766,1,1
-0.3186868,-0.6143805,0.1591105,1,1
-0.6640119999999999,-1.2037508,1.5982556,1,1
-0.111491695,0.18300296,-1.5785806,0,0
-1.4237274,-0.6837181999999999,-0.6676324,1,1
1.131679,-1.0304065999999998,0.91695815,1,1
1.2698091,-0.37169856,-0.047575228,1,1
-1.4237274,-0.40636742,0.23566078,1,1
0.3719636,-1.619777,1.3073646,1,1
0.9935489,0.113665275,0.21269569,1,1
1.6841993000000002,1.1537306,0.79447776,1,1
1.4079392,1.7084322,1.3992248999999999,0,1
0.5791586999999999,0.14833413,-0.6140472,0,0
0.026638385,1.6737634,-1.4867203000000002,0,0
0.64822376,0.7377045,-0.9661784999999999,0,0
-0.042426652999999995,-0.6143805,-0.68294245,0,0
-1.6309226000000001,0.25234067,-1.2876896,0,0
0.09570342,-1.3424263,0.5265518,1,1
0.09570342,0.6683668,-0.27722603,0,0
1.3388741000000002,-0.78772473,0.13614543,1,1
-1.6309226000000001,-1.2730886000000001,0.23566078,1,1
0.44102862,0.9457175999999999,-1.111624,0,0
-1.6999876,0.52969146,1.0930238,1,1
1.2698091,-0.37169856,-1.5709256,0,0
-0.8712071,0.46035373,0.93226826,1,1
-0.45681688,-0.9264001000000001,0.6031021,1,1
-0.042426652999999995,-1.0650754999999998,1.5752906,1,1
-1.2855973,0.5990291,0.16676553,1,1
-1.6309226000000001,-0.26769203,0.28159094,1,1
-0.45681688,-1.4464328000000002,-0.8590081,1,1
-0.52588195,1.3270749,-0.58342713,0,0
-0.594947,0.98038644,1.2920545,1,1
1.6841993000000002,1.3964126000000001,0.75620264,1,1
0.3719636,-0.9610689,1.1389539,1,1
-1.2165323000000001,0.7723734,-0.6599774,0,0
-1.6999876,0.14833413,-0.8130779,0,0
0.44102862,0.18300296,-0.72887266,0,0
-0.52588195,1.0497241000000002,1.3686048000000002,1,1
1.3388741000000002,-1.5504394,0.3887613,1,1
0.64822376,-0.025010105,1.2001941,1,1
0.5791586999999999,1.5697569,-0.75183773,0,0
-0.3186868,-1.7237836,-1.1345891000000001,1,1
-1.0784023,1.6044257,1.5370153,1,1
1.6841993000000002,-0.33702973,1.4834301,1,1
-1.3546624,-0.23302318,-0.10881545,1,1
-1.4237274,0.35634720000000003,1.720736,1,1
-0.042426652999999995,1.7084322,-1.0580388,0,0
-1.3546624,0.8763799000000001,1.6824609000000001,1,1
-0.24962178,-0.6143805,-0.0399202,1,1
1.3388741000000002,-0.5450428,0.27393590000000007,1,1
0.2338335,0.5990291,1.2308143,1,1
1.4079392,-0.5450428,1.4910851999999999,1,1
0.026638385,-0.30236086,-0.836043,0,0
0.3719636,0.25234067,0.17442055,1,1
1.6841993000000002,-0.78772473,1.3992248999999999,1,1
-0.18055673,1.2230683999999998,-0.7135626,0,0
0.30289856,0.5990291,1.0547487,1,1
1.4079392,-1.1344131000000002,1.2308143,1,1
-0.94027215,-1.2730886000000001,0.9399233,1,1
-0.3186868,-1.0304065999999998,0.54951686,1,1
-0.18055673,1.6044257,-0.9738334999999999,0,0
-0.73307705,1.2577372,-0.17005566,0,0
-0.52588195,1.084393,-0.98914355,0,0
-0.52588195,0.42568490000000003,0.25097084,1,0
0.7863538,0.633698,0.37345126,1,1
0.026638385,-1.4117639,0.5648269,1,1
1.4770041999999999,0.044327587,0.296901,1,1
0.5791586999999999,0.25234067,-0.3843964,1,1
0.44102862,-1.3424263,0.71792746,1,1
-0.18055673,1.1883996000000001,0.40407136,1,0
0.09570342,-0.5450428,-0.5987372,1,1
-0.45681688,-0.7530559,0.49593168,1,1
1.5460693,0.70303565,-1.1881742,0,0
-1.1474673,-1.619777,-0.22364084,1,1
-1.1474673,-1.0997443,-1.6398207999999999,0,0
1.062614,-0.9264001000000001,0.88633806,1,1
-0.111491695,1.4310813999999998,0.26628090000000004,1,1
-1.5618575000000001,1.2230683999999998,0.21269569,0,0
-0.73307705,-0.9957378,-0.72887266,1,1
0.30289856,-0.7530559,0.67965233,1,1
-1.1474673,-0.9264001000000001,-0.8896281999999999,0,1
-0.45681688,0.84171104,1.5982556,1,1
-0.6640119999999999,-1.6891147000000002,-0.19302075,1,1
1.3388741000000002,0.32167834,-0.62170225,0,0
0.7172888000000001,0.5990291,-1.5249954,0,0
-1.0784023,-0.8570624,-0.27722603,1,1
-1.2165323000000001,0.633698,-0.62170225,0,0
1.200744,1.1537306,1.169574,1,1
-1.1474673,1.084393,-1.5709256,0,0
-0.6640119999999999,0.98038644,-0.3843964,0,0
-1.4237274,1.1190618,-0.79011285,0,0
0.7863538,0.9110486999999999,-1.6321658,0,0
1.062614,0.8070421999999999,-0.6752874,0,0
-0.8021421,1.5697569,1.2843995000000001,1,1
-1.4237274,0.98038644,0.25862586,1,0
-0.38775185,1.3270749,0.26628090000000004,0,0
1.2698091,0.044327587,-0.10881545,1,1
-1.2855973,-0.025010105,-1.37955,0,0
1.131679,-0.19835433,1.0930238,1,1
0.16476846,-0.09434780000000001,0.84806293,1,1
-0.52588195,-1.4811016000000001,-1.0044537,1,1
-0.111491695,0.35634720000000003,0.0749052,1,1
-1.4237274,0.42568490000000003,-0.13943554,0,0
1.6841993000000002,1.2924061000000002,-1.0350738000000002,0,0
-0.594947,-0.82239354,-0.047575228,1,1
-0.111491695,0.009658741,1.42219,1,1
0.30289856,1.7084322,-1.0274187,0,0
-1.1474673,0.009658741,-0.11647047,1,1
-1.5618575000000001,-1.5851082,0.18973061,1,1
-1.1474673,1.0497241000000002,0.2433158,1,0
0.026638385,-1.2384198,-0.6982524999999999,1,1
0.5100937,-1.2730886000000001,1.445155,1,1
-1.2855973,-0.5797116,-1.2264494,0,0
-0.18055673,0.9457175999999999,1.728391,1,1
1.2698091,-0.37169856,1.720736,1,1
-1.6309226000000001,1.5697569,0.059595153,0,0
-0.94027215,0.9110486999999999,-0.6370123000000001,0,0
0.5100937,1.1883996000000001,-0.8590081,0,0
-1.2165323000000001,0.98038644,-0.48391178,0,0
-0.18055673,1.6044257,0.7026174,1,1
-1.2165323000000001,0.56436026,1.2461243999999998,1,1
0.7863538,-1.2384198,0.5648269,1,1
-0.94027215,0.9457175999999999,1.3532947,1,1
-0.6640119999999999,-0.33702973,1.0930238,1,1
0.7172888000000001,0.84171104,0.580137,1,1
-0.24962178,0.9110486999999999,0.8939931000000001,1,1
1.6151342,1.1883996000000001,0.22035071,1,1
-0.042426652999999995,0.35634720000000003,-0.39205146,1,1
-0.8021421,0.7377045,0.20504066,1,1
-0.73307705,0.35634720000000003,-1.0121087,0,0
-0.3186868,1.0150553,1.2308143,1,1
0.30289856,1.6737634,1.2997096000000001,1,1
-0.38775185,0.39101604,1.2384694,1,1
0.5791586999999999,-0.09434780000000001,-0.42267156,0,0
0.64822376,-0.23302318,-0.59108216,0,0
-1.4927925,-0.9957378,1.2843995000000001,1,1
1.6841993000000002,0.14833413,1.45281,1,1
0.9244839,1.1537306,0.5724819999999999,1,1
-0.042426652999999995,-1.4811016000000001,1.4834301,1,1
1.6841993000000002,1.1883996000000001,1.3762598,1,1
0.30289856,0.9457175999999999,-0.75183773,0,0
0.30289856,0.2870095,-1.0197637,0,0
-0.042426652999999995,-0.8570624,-1.6092007,0,0
1.062614,-0.51037395,-1.5785806,0,0
0.3719636,-0.78772473,0.7332375,1,1
-0.45681688,-0.40636742,1.7054259999999999,1,1
-0.18055673,0.4950226,-1.5326505,0,0
-1.5618575000000001,-0.5450428,0.35814120000000005,1,1
-1.4237274,-1.4117639,-0.25426096,1,1
-0.6640119999999999,-0.6143805,-0.33846626,1,1
-0.6640119999999999,1.3964126000000001,-0.26191598,0,0
1.131679,-0.44103625,1.2384694,1,1
-1.6999876,-1.5851082,-0.23895091,1,1
-1.6309226000000001,1.5697569,0.35814120000000005,0,0
0.16476846,0.7377045,-0.59108216,0,0
1.4079392,-1.5504394,1.5140502,1,1
-0.8021421,-0.718387,1.2231593,1,1
-0.594947,-0.9264001000000001,-0.8283879999999999,0,0
1.6151342,-0.5450428,1.1159888999999998,1,1
1.6841993000000002,0.46035373,0.98585343,1,1
-0.042426652999999995,-1.0304065999999998,1.0164735,1,1
0.7863538,1.1190618,-0.14709058,0,0
1.4770041999999999,-0.6837181999999999,1.2001941,1,1
1.131679,1.6737634,1.2078493000000001,1,1
-0.52588195,-1.4117639,-1.5096854,0,1
0.44102862,-0.025010105,-0.6905975000000001,0,0
-0.594947,-1.5157704,1.2920545,1,1
1.6841993000000002,-0.37169856,-0.836043,0,0
-0.24962178,-1.7237836,-1.4178251,0,0
1.6151342,1.5004191,-0.9738334999999999,0,0
-0.3186868,-1.169082,1.6901159,1,1
0.7863538,-0.89173126,-0.62170225,1,1
-1.4237274,0.4950226,1.2078493000000001,1,1
-0.24962178,-0.89173126,0.54951686,1,1
1.6841993000000002,-0.718387,1.3609498,1,1
1.062614,1.1537306,-0.46094668,0,0
-0.94027215,-0.64904934,1.728391,1,1
-0.8021421,-1.619777,-0.20067577,1,1
-0.8712071,-1.6544458999999998,0.37345126,1,1
1.3388741000000002,0.7723734,0.11318034,1,0
-1.6999876,-0.82239354,-0.009300092,1,1
0.3719636,-0.37169856,0.20504066,1,1
1.200744,1.0150553,-0.68294245,0,0
-0.6640119999999999,0.25234067,0.98585343,1,1
-0.6640119999999999,-1.6544458999999998,-1.402515,1,1
-1.2855973,1.7084322,0.6949624,0,0
0.16476846,0.21767181,0.5648269,1,1
-1.2165323000000001,1.4310813999999998,0.85571796,1,1
-0.52588195,0.2870095,-0.19302075,0,0
1.200744,0.4950226,-0.33081123,0,0
-0.8021421,-1.3424263,-0.75949275,1,1
0.5791586999999999,0.7377045,1.5982556,1,1
0.09570342,-1.5851082,-1.3259646999999999,0,0
-1.4927925,-1.4117639,0.7791677,1,1
-0.24962178,1.2924061000000002,-0.17005566,0,0
-1.4237274,-1.169082,-0.7135626,1,0
1.4770041999999999,0.21767181,1.5906006000000001,1,1
-0.18055673,-0.89173126,-0.25426096,0,1
0.16476846,-0.9264001000000001,-1.0044537,0,0
1.6841993000000002,-1.2037508,-1.5249954,0,0
-0.18055673,0.84171104,-1.5785806,0,0
-0.594947,-0.64904934,-1.2417593999999998,0,0
-1.6309226000000001,-0.16368549,-1.6398207999999999,0,0
